task,dataset,boot_iter,algorithm,scoring,n_leaves,max_leaves,regularization,train_score,test_score,train_wall_time,test_wall_time,train_cpu_time,test_cpu_time,tunning_wall_time,tunning_cpu_time
regression,friedman1,1,CCP,R2,2,2,2.722908454408031,0.3854375675682923,0.2828932813452062,0.0005009174346923828,8.654594421386719e-05,0.0005010800000491145,8.653999998387008e-05,0.07039570808410645,0.07039736999990964
regression,friedman1,1,HS (CART-CCP),R2,2,2,0.1,0.3854371721211036,0.28292194774432944,0.00011181831359863281,8.726119995117188e-05,0.00011184000004504924,8.767999997871812e-05,0.6028733253479004,0.6030423899999278
regression,friedman1,1,CCP,R2,4,4,0.8561078134274498,0.6204454915368649,0.28256792087004634,0.0004980564117431641,8.273124694824219e-05,0.0004982399998425535,8.300000013150566e-05,0.0704796314239502,0.07047967000016797
regression,friedman1,1,HS (CART-CCP),R2,4,4,1.0,0.6203391712322699,0.2869634104096389,0.00014138221740722656,8.821487426757812e-05,0.00014205999991645513,8.853999997882056e-05,0.6053919792175293,0.6053706699999566
regression,friedman1,1,CCP,R2,8,8,0.5381047624198996,0.7504002666238643,0.5274666151469479,0.0005011558532714844,8.654594421386719e-05,0.0005017600001337996,8.648000016364676e-05,0.06990170478820801,0.06990292999989833
regression,friedman1,1,HS (CART-CCP),R2,8,8,10.0,0.7312378358495868,0.5338901361507025,0.00019860267639160156,9.059906005859375e-05,0.0001990000000660075,9.048000015354773e-05,0.6010415554046631,0.6010040099999969
regression,friedman1,1,CCP,R2,12,12,0.3501235276106297,0.8303829097218507,0.6231755837046982,0.0005049705505371094,8.916854858398438e-05,0.0005055100000390667,8.960000013757963e-05,0.07042050361633301,0.07042178999995485
regression,friedman1,1,HS (CART-CCP),R2,12,12,10.0,0.8016696916225263,0.6018538100671975,0.0002677440643310547,9.512901306152344e-05,0.0002682000001641427,9.533999991617748e-05,0.6090774536132812,0.6090347700001075
regression,friedman1,1,CCP,R2,14,15,0.2681762992122998,0.8593866656510462,0.6128650606834087,0.0005018711090087891,8.845329284667969e-05,0.0005021599999963655,8.864999995239486e-05,0.07027530670166016,0.0702622500000416
regression,friedman1,1,HS (CART-CCP),R2,14,15,1.0,0.8587242962049908,0.6139797593850375,0.0002777576446533203,8.988380432128906e-05,0.0002781099999538128,9.018000014293648e-05,0.6072549819946289,0.6072190899999441
regression,friedman1,1,CCP,R2,20,20,0.14626211888228877,0.9131651759289863,0.556698053218495,0.0004990100860595703,9.179115295410156e-05,0.0004993300001387979,9.186000011141005e-05,0.07078433036804199,0.07076938000000155
regression,friedman1,1,HS (CART-CCP),R2,20,20,0.1,0.913154931422171,0.5574885359682458,0.0003681182861328125,9.298324584960938e-05,0.0003686800000650692,9.339999996882398e-05,0.6038269996643066,0.6037825500000054
regression,friedman1,1,CCP,R2,24,24,0.11215665364160896,0.9347714164661504,0.5387663667339782,0.0004982948303222656,8.463859558105469e-05,0.0004989100000329927,8.505999994667945e-05,0.07036614418029785,0.0703662500000064
regression,friedman1,1,HS (CART-CCP),R2,24,24,25.0,0.7979057622466929,0.5347686538895549,0.0004134178161621094,9.131431579589844e-05,0.0004138799999964249,9.156000010079879e-05,0.6072196960449219,0.6071854100000564
regression,friedman1,1,CCP,R2,28,28,0.09431090986122873,0.9538740181436183,0.5122028561063584,0.0004973411560058594,8.654594421386719e-05,0.000497629999927085,8.679999996275001e-05,0.07004356384277344,0.07003600999996706
regression,friedman1,1,HS (CART-CCP),R2,28,28,10.0,0.9008994671369167,0.5652146824402898,0.0007288455963134766,0.00011944770812988281,0.0007292299999335228,0.00011999000003015681,0.60943603515625,0.6093864409999696
regression,friedman1,1,CCP,R2,30,30,0.054366066455734254,0.9621529984263659,0.5158435534876198,0.0004899501800537109,8.893013000488281e-05,0.0004902900000161026,8.927999988372903e-05,0.07882356643676758,0.07880114999989019
regression,friedman1,1,HS (CART-CCP),R2,30,30,0.1,0.9621375861859264,0.5178404041768689,0.0004940032958984375,9.72747802734375e-05,0.0004944199999954435,9.75999998900079e-05,0.6023032665252686,0.6022875399999066
regression,friedman1,1,CCP,R2,31,32,0.050149924986123286,0.9645834834164019,0.5026698536576919,0.0005006790161132812,8.940696716308594e-05,0.0005009399999380548,8.95600001058483e-05,0.07043051719665527,0.07043133000001944
regression,friedman1,1,HS (CART-CCP),R2,31,32,50.0,0.6918919448611518,0.4789369543182035,0.0005137920379638672,9.703636169433594e-05,0.0005142499999237771,9.726000007503899e-05,0.6126494407653809,0.6126226100000167
regression,friedman1,2,CCP,R2,2,2,1.7462201748226378,0.46745862324490883,0.2469392774457203,0.0005068778991699219,8.678436279296875e-05,0.0005073499999070918,8.69600000896753e-05,0.0718235969543457,0.0719189199999164
regression,friedman1,2,HS (CART-CCP),R2,2,2,10.0,0.4646239753019974,0.2555549466056358,0.00011420249938964844,9.632110595703125e-05,0.00011449999988144555,9.630999988985423e-05,0.6082496643066406,0.6083709099998487
regression,friedman1,2,CCP,R2,5,4,1.2700985121541333,0.6978231732109699,0.414097877219176,0.000507354736328125,8.821487426757812e-05,0.0005077900000287627,8.860000002641755e-05,0.07124543190002441,0.07124644999998964
regression,friedman1,2,HS (CART-CCP),R2,5,4,0.1,0.6978213996282969,0.4143249854599613,0.0001499652862548828,8.678436279296875e-05,0.00015035000001262233,8.690000004207832e-05,0.5981106758117676,0.5980896000000939
regression,friedman1,2,CCP,R2,7,8,0.39384263350497456,0.7484884905629496,0.5280847587655959,0.0005042552947998047,8.368492126464844e-05,0.0005048199998327618,8.385000000998843e-05,0.07198262214660645,0.0719830099999399
regression,friedman1,2,HS (CART-CCP),R2,7,8,1.0,0.7482691523941303,0.5281558977780879,0.00018262863159179688,8.749961853027344e-05,0.00018285000010109798,8.766999985709845e-05,0.6081583499908447,0.6081557699999394
regression,friedman1,2,CCP,R2,12,12,0.2946178070360397,0.832823801743142,0.4931715361310166,0.0005075931549072266,8.368492126464844e-05,0.0005079300001398224,8.410000009462237e-05,0.07086634635925293,0.07086274999983289
regression,friedman1,2,HS (CART-CCP),R2,12,12,25.0,0.751542723810217,0.5015184148242019,0.000247955322265625,9.369850158691406e-05,0.00024832999997670413,9.408000005350914e-05,0.6036727428436279,0.6036515599998893
regression,friedman1,2,CCP,R2,16,15,0.23942316988407977,0.885010668051022,0.5439842465375084,0.0005116462707519531,9.012222290039062e-05,0.000512090000029275,9.09499999579566e-05,0.07126116752624512,0.07126273999983823
regression,friedman1,2,HS (CART-CCP),R2,16,15,0.1,0.8850039475665031,0.5446577267859782,0.00030350685119628906,8.96453857421875e-05,0.00030379000008906587,8.964999983618327e-05,0.5978553295135498,0.5978341800000635
regression,friedman1,2,CCP,R2,21,20,0.1266524888478257,0.9192116880825663,0.5955881332630992,0.0004973411560058594,8.630752563476562e-05,0.0004979099999218306,8.664999995744438e-05,0.07087898254394531,0.07087896999996701
regression,friedman1,2,HS (CART-CCP),R2,21,20,25.0,0.8006720527275363,0.5498589719263954,0.0003674030303955078,9.083747863769531e-05,0.0003677499998957501,9.112999987337389e-05,0.6044840812683105,0.6044713700000557
regression,friedman1,2,CCP,R2,24,24,0.09378078619188787,0.9338775875198373,0.6084296749585236,0.0004987716674804688,8.869171142578125e-05,0.0004988400000911497,8.880999985194649e-05,0.0713348388671875,0.07133551999982046
regression,friedman1,2,HS (CART-CCP),R2,24,24,25.0,0.8065951829809197,0.5501525197589474,0.00040912628173828125,9.107589721679688e-05,0.00040942000009636104,9.130000012191886e-05,0.6043951511383057,0.6043872200000351
regression,friedman1,2,CCP,R2,28,28,0.06502168202240732,0.9506606009608835,0.6407053852686078,0.0004975795745849609,8.654594421386719e-05,0.000497689999974682,8.688000002621266e-05,0.07072877883911133,0.07072880999999143
regression,friedman1,2,HS (CART-CCP),R2,28,28,10.0,0.9018702449486473,0.6204523214241242,0.00046443939208984375,9.34600830078125e-05,0.0004648799999813491,9.403999979440414e-05,0.60367751121521,0.6036696599999232
regression,friedman1,2,CCP,R2,30,30,0.0546997999995448,0.9564860163979068,0.6260861197837223,0.0004973411560058594,8.535385131835938e-05,0.000497819999964122,8.562000016354432e-05,0.07095074653625488,0.07096720999993522
regression,friedman1,2,HS (CART-CCP),R2,30,30,10.0,0.9049071820600119,0.6207119266681995,0.0004930496215820312,9.608268737792969e-05,0.0004934199998842814,9.621000003789959e-05,0.6070821285247803,0.6070622600000206
regression,friedman1,2,CCP,R2,33,32,0.05197306815754725,0.964329574665968,0.6206930304347307,0.0004949569702148438,8.630752563476562e-05,0.0004955599999902915,8.658999990984739e-05,0.07081055641174316,0.07081074999996417
regression,friedman1,2,HS (CART-CCP),R2,33,32,10.0,0.9093382371396632,0.6139705915606493,0.0005371570587158203,9.393692016601562e-05,0.0005375399998683861,9.406000003764348e-05,0.6086006164550781,0.6085707600000205
regression,friedman1,3,CCP,R2,3,2,1.7475722902168016,0.45797298753720816,0.3690421106331726,0.0005140304565429688,8.273124694824219e-05,0.0005144799999925453,8.307000007334864e-05,0.07231664657592773,0.07231174000003193
regression,friedman1,3,HS (CART-CCP),R2,3,2,50.0,0.4089864790713964,0.3343260653371599,0.00013065338134765625,8.702278137207031e-05,0.00013088999980936933,8.714000000509259e-05,0.6087572574615479,0.6088322499999776
regression,friedman1,3,CCP,R2,5,4,1.74757229021679,0.618324219739588,0.514173659208535,0.0005104541778564453,8.487701416015625e-05,0.0005109300000185613,8.524999998371641e-05,0.07161188125610352,0.07162498000002415
regression,friedman1,3,HS (CART-CCP),R2,5,4,10.0,0.6065360547210806,0.5202371020566208,0.0001518726348876953,8.797645568847656e-05,0.00015253000015036378,8.84099999893806e-05,0.6024110317230225,0.602363799999921
regression,friedman1,3,CCP,R2,8,8,0.5744612977584822,0.7121871930791419,0.5614325301959642,0.0005047321319580078,8.225440979003906e-05,0.000505290000091918,8.277000006273738e-05,0.07162189483642578,0.07162196000012955
regression,friedman1,3,HS (CART-CCP),R2,8,8,1.0,0.7118085127841675,0.5651377857880276,0.00019812583923339844,8.988380432128906e-05,0.00019818999999188236,9.011999986796582e-05,0.5984401702880859,0.5984401600001092
regression,friedman1,3,CCP,R2,12,12,0.36311259199213614,0.7941266458581939,0.5798743493272304,0.0005445480346679688,8.702278137207031e-05,0.0005449999998745625,8.728000011615222e-05,0.07209897041320801,0.07209171999988939
regression,friedman1,3,HS (CART-CCP),R2,12,12,1.0,0.79351406723342,0.5891047481849983,0.00024962425231933594,8.821487426757812e-05,0.0002499600000192004,8.84000000951346e-05,0.6018071174621582,0.6017562009999438
regression,friedman1,3,CCP,R2,16,15,0.2604130918669896,0.854433012605002,0.45188725776902894,0.0005064010620117188,8.368492126464844e-05,0.000506820000055086,8.380999997825711e-05,0.07141470909118652,0.07141453999997793
regression,friedman1,3,HS (CART-CCP),R2,16,15,25.0,0.7276573887986288,0.562662604757134,0.00030541419982910156,9.179115295410156e-05,0.000305810000099882,9.182999997392471e-05,0.5967659950256348,0.5967435900001874
regression,friedman1,3,CCP,R2,20,20,0.17006453078833955,0.8936971105613168,0.4229467554708263,0.0005085468292236328,9.012222290039062e-05,0.0005083999999442312,9.027000010064512e-05,0.07169365882873535,0.07169091999980992
regression,friedman1,3,HS (CART-CCP),R2,20,20,25.0,0.7509605593349187,0.5578568905767769,0.00035881996154785156,9.012222290039062e-05,0.00035924000007980794,9.054999986801704e-05,0.6061110496520996,0.6061023299998851
regression,friedman1,3,CCP,R2,23,24,0.12217461346377859,0.9164698620398728,0.41087875261729745,0.0005087852478027344,8.58306884765625e-05,0.0005092400001558417,8.638999997856445e-05,0.07212448120117188,0.07212447999995675
regression,friedman1,3,HS (CART-CCP),R2,23,24,10.0,0.8567021135580682,0.5530887605273089,0.00040149688720703125,9.059906005859375e-05,0.00040166000007957336,9.081000007427065e-05,0.6004796028137207,0.6004616099999112
regression,friedman1,3,CCP,R2,30,28,0.09282755423094918,0.948824990708038,0.4397199856840639,0.0005037784576416016,8.702278137207031e-05,0.0005042600000706443,8.748999971430749e-05,0.0718998908996582,0.07188796999980696
regression,friedman1,3,HS (CART-CCP),R2,30,28,10.0,0.8786452232528769,0.5654493228960475,0.0004904270172119141,9.202957153320312e-05,0.0004907699999421311,9.236999994755024e-05,0.6031293869018555,0.6031114200000047
regression,friedman1,3,CCP,R2,32,30,0.07750947607587817,0.9565465586220165,0.4264607874431656,0.0005013942718505859,8.368492126464844e-05,0.0005015199999434117,8.401000013691373e-05,0.07125663757324219,0.07125668000026053
regression,friedman1,3,HS (CART-CCP),R2,32,30,25.0,0.7791525337237284,0.5608673832706833,0.0005142688751220703,9.202957153320312e-05,0.0005145500003891357,9.245000001101289e-05,0.5999386310577393,0.5999373799995737
regression,friedman1,3,CCP,R2,32,32,0.07007809826963028,0.9565465586220165,0.4116536949751657,0.0005059242248535156,8.749961853027344e-05,0.0005062399995949818,8.776999993642676e-05,0.07169008255004883,0.07169034000025931
regression,friedman1,3,HS (CART-CCP),R2,32,32,0.1,0.9565216756054744,0.4158442168711405,0.0005106925964355469,9.250640869140625e-05,0.0005112999997436418,9.270999998989282e-05,0.6062545776367188,0.6062423500002296
regression,friedman1,4,CCP,R2,3,2,1.1902385465042946,0.5099329329905704,0.3740116633617061,0.0005025863647460938,8.0108642578125e-05,0.0005028499999752967,8.034999973460799e-05,0.07075190544128418,0.07074731000011525
regression,friedman1,4,HS (CART-CCP),R2,3,2,50.0,0.4584630797813565,0.36223623452717757,0.00012731552124023438,8.702278137207031e-05,0.00012766999998348183,8.738999986235285e-05,0.6001644134521484,0.6003155599996717
regression,friedman1,4,CCP,R2,4,4,1.1902385465042897,0.5683259594176738,0.3804820580031095,0.0005083084106445312,8.153915405273438e-05,0.0005087399999865738,8.169000011548633e-05,0.07074093818664551,0.07074083000043174
regression,friedman1,4,HS (CART-CCP),R2,4,4,10.0,0.5616405378227924,0.3914173532731078,0.0001385211944580078,8.654594421386719e-05,0.00013885999987905961,8.699999989403295e-05,0.5955643653869629,0.595557949999602
regression,friedman1,4,CCP,R2,9,8,0.3732582256819318,0.753181423478241,0.5322977970633592,0.0005137920379638672,8.392333984375e-05,0.0005141300002833304,8.411999988311436e-05,0.07106590270996094,0.07106582000005801
regression,friedman1,4,HS (CART-CCP),R2,9,8,25.0,0.6770391624407347,0.5067686938428322,0.00021314620971679688,8.988380432128906e-05,0.00021347999972931575,9.027999976751744e-05,0.6181831359863281,0.6181606499999361
regression,friedman1,4,CCP,R2,12,12,0.2704972338308077,0.8055048371399307,0.5114595068024279,0.0005209445953369141,8.821487426757812e-05,0.000520939999660186,8.810000008452334e-05,0.07312297821044922,0.0731241400003455
regression,friedman1,4,HS (CART-CCP),R2,12,12,10.0,0.772631403768909,0.5257346679511595,0.00025153160095214844,9.202957153320312e-05,0.00025201000016750186,9.223000006386428e-05,0.6081233024597168,0.6080799000001207
regression,friedman1,4,CCP,R2,15,15,0.2485847663248736,0.8439905011009697,0.36932357704588736,0.0005090236663818359,8.749961853027344e-05,0.0005096400000184076,8.760999980950146e-05,0.07149577140808105,0.07148371999983283
regression,friedman1,4,HS (CART-CCP),R2,15,15,25.0,0.7313137444002373,0.473655387432078,0.0002930164337158203,8.940696716308594e-05,0.00029369000003498513,8.99599999684142e-05,0.5997157096862793,0.5996681500000705
regression,friedman1,4,CCP,R2,19,20,0.15641135646538584,0.8853488010180866,0.3779564479197628,0.0005254745483398438,9.036064147949219e-05,0.0005259399999886227,9.047000003192807e-05,0.07167792320251465,0.07167133000029935
regression,friedman1,4,HS (CART-CCP),R2,19,20,25.0,0.7558830816133082,0.483171389385991,0.00034546852111816406,0.0001068115234375,0.0003458900000623544,0.00010707000001275446,0.6044282913208008,0.6044171200001074
regression,friedman1,4,CCP,R2,24,24,0.1261216676089416,0.9201111692085774,0.35527889719910166,0.000514984130859375,8.749961853027344e-05,0.0005151099999238795,8.780999996815808e-05,0.07091093063354492,0.07091157000013482
regression,friedman1,4,HS (CART-CCP),R2,24,24,10.0,0.8639770265432549,0.46763852504006276,0.00041675567626953125,9.131431579589844e-05,0.00041706999991220073,9.163999993688776e-05,0.6066067218780518,0.6065453500000331
regression,friedman1,4,CCP,R2,28,28,0.08707541256428118,0.9396261142403055,0.36016502437048037,0.0005035400390625,9.107589721679688e-05,0.0005041999997956736,9.096999974644859e-05,0.07128334045410156,0.07127356999990297
regression,friedman1,4,HS (CART-CCP),R2,28,28,10.0,0.8774949977758241,0.4709702812275872,0.0004703998565673828,9.465217590332031e-05,0.00047082999981284956,9.47600001381943e-05,0.610276460647583,0.6101821699999164
regression,friedman1,4,CCP,R2,30,30,0.07171030745103549,0.948162864941789,0.36497261872189746,0.000507354736328125,8.96453857421875e-05,0.0005075799999758601,9.028999966176343e-05,0.07150816917419434,0.07150939999974071
regression,friedman1,4,HS (CART-CCP),R2,30,30,25.0,0.7845149321970112,0.4850938925947266,0.0005002021789550781,9.322166442871094e-05,0.0005006599999433092,9.329000022262335e-05,0.6068811416625977,0.6068353299997398
regression,friedman1,4,CCP,R2,33,32,0.0665070983985733,0.9583661257613825,0.4282321941599463,0.0005092620849609375,9.036064147949219e-05,0.0005097799999020936,9.063000015885336e-05,0.07098579406738281,0.07098640000003797
regression,friedman1,4,HS (CART-CCP),R2,33,32,1.0,0.9561024791718201,0.43948841698199625,0.0005333423614501953,9.512901306152344e-05,0.000533850000010716,9.509999972578953e-05,0.601830244064331,0.6017980910000915
regression,friedman1,5,CCP,R2,4,2,1.508219955208642,0.5439403981194626,0.5025715101501458,0.0005352497100830078,8.606910705566406e-05,0.0005316299998412433,8.626999988337047e-05,0.07295918464660645,0.072946779999711
regression,friedman1,5,HS (CART-CCP),R2,4,2,0.1,0.5439394388086343,0.5026770421844429,0.00014281272888183594,8.678436279296875e-05,0.0001430699999218632,8.703000003151828e-05,0.6021392345428467,0.6022509899999022
regression,friedman1,5,CCP,R2,6,4,1.2211455528495376,0.6555888873781424,0.5465724157504173,0.0005202293395996094,8.416175842285156e-05,0.0005207300000620307,8.411999988311436e-05,0.0731358528137207,0.07313601999976527
regression,friedman1,5,HS (CART-CCP),R2,6,4,1.0,0.6553315902139214,0.5513486274625106,0.0001685619354248047,8.702278137207031e-05,0.00016861000040080398,8.74799998200615e-05,0.5969266891479492,0.596886799999993
regression,friedman1,5,CCP,R2,10,8,0.4729077365437713,0.7710071881964347,0.5655100454741935,0.0005199909210205078,8.58306884765625e-05,0.0005201200001465622,8.601999979873654e-05,0.07441949844360352,0.0744061899999906
regression,friedman1,5,HS (CART-CCP),R2,10,8,1.0,0.7706305689129573,0.5731677446086749,0.00022459030151367188,9.107589721679688e-05,0.0002250500001537148,9.15000000532018e-05,0.5986251831054688,0.5985888000000159
regression,friedman1,5,CCP,R2,13,12,0.3453903057631623,0.8214842317021002,0.5473823621733052,0.0005223751068115234,8.845329284667969e-05,0.0005222899999353103,8.877999971446116e-05,0.07338070869445801,0.0733820000000378
regression,friedman1,5,HS (CART-CCP),R2,13,12,1.0,0.8208237416474005,0.5590544398283765,0.0002613067626953125,8.940696716308594e-05,0.00026180000031672535,8.965000006355694e-05,0.6073410511016846,0.6073445199999696
regression,friedman1,5,CCP,R2,15,15,0.2608926810127342,0.8502038319092744,0.5334778818237758,0.0005280971527099609,8.654594421386719e-05,0.0005283300001792668,8.700999978827895e-05,0.07265424728393555,0.07265447000008862
regression,friedman1,5,HS (CART-CCP),R2,15,15,1.0,0.8494272683581419,0.5490078688890474,0.00029087066650390625,9.1552734375e-05,0.0002912200002356258,9.146000002147048e-05,0.6150557994842529,0.6150389999997969
regression,friedman1,5,CCP,R2,20,20,0.14781443670801336,0.8977129489061594,0.5242808712232783,0.0005168914794921875,8.296966552734375e-05,0.0005172300002413976,8.323000020027393e-05,0.07282257080078125,0.07282254999972793
regression,friedman1,5,HS (CART-CCP),R2,20,20,25.0,0.7660127629941698,0.587900227371901,0.000354766845703125,9.036064147949219e-05,0.00035509000008460134,9.062000026460737e-05,0.598703145980835,0.5986920300001657
regression,friedman1,5,CCP,R2,24,24,0.10059719940124123,0.9211093444853269,0.55325469811358,0.0005185604095458984,8.368492126464844e-05,0.0005188499999349006,8.405000016864506e-05,0.07276749610900879,0.07277849999991304
regression,friedman1,5,HS (CART-CCP),R2,24,24,0.1,0.921096123225199,0.5550765901088411,0.0004191398620605469,9.369850158691406e-05,0.00041974000032496406,9.391000003233785e-05,0.6075043678283691,0.607435549999991
regression,friedman1,5,CCP,R2,29,28,0.07534690629801699,0.9405139189365432,0.5675951175617535,0.0005171298980712891,9.202957153320312e-05,0.0005174200000510609,9.249000004274421e-05,0.07358121871948242,0.07357159999992291
regression,friedman1,5,HS (CART-CCP),R2,29,28,1.0,0.9386999471851244,0.5840941396605851,0.00048041343688964844,9.131431579589844e-05,0.00048054000035335775,9.15099999474478e-05,0.6053812503814697,0.6053638299999875
regression,friedman1,5,CCP,R2,30,30,0.07534690629801508,0.9439330361298508,0.5416219169011007,0.0005159378051757812,9.131431579589844e-05,0.0005161699996278912,9.154999997917912e-05,0.07259392738342285,0.07259041999986948
regression,friedman1,5,HS (CART-CCP),R2,30,30,10.0,0.8838618256609774,0.6191571384671608,0.0004963874816894531,9.274482727050781e-05,0.0004965499997524603,9.286999966207077e-05,0.6072897911071777,0.6072813000000679
regression,friedman1,5,CCP,R2,32,32,0.07326925937398453,0.9507504849298521,0.549348524946832,0.0005090236663818359,8.654594421386719e-05,0.0005094400003144983,8.664000006319839e-05,0.07322001457214355,0.07322021999971184
regression,friedman1,5,HS (CART-CCP),R2,32,32,0.1,0.9507240520934437,0.5516525967033936,0.0005304813385009766,9.441375732421875e-05,0.0005307700002958882,9.455000008529169e-05,0.6081149578094482,0.6080801799998881
regression,friedman1,6,CCP,R2,3,2,2.175278451422567,0.4860438759356137,0.35310650359143614,0.0004980564117431641,8.559226989746094e-05,0.0004982099999324419,8.589000026404392e-05,0.07111024856567383,0.07118500000024142
regression,friedman1,6,HS (CART-CCP),R2,3,2,50.0,0.4271449445541805,0.3124703009051739,0.0001308917999267578,8.702278137207031e-05,0.00013076999994154903,8.725999987291289e-05,0.5949726104736328,0.5950835300000108
regression,friedman1,6,CCP,R2,4,4,1.5619136396246316,0.5786344776739556,0.4277498454832257,0.0005040168762207031,8.797645568847656e-05,0.0005046300002504722,8.788000013737474e-05,0.07106518745422363,0.07104939000009836
regression,friedman1,6,HS (CART-CCP),R2,4,4,25.0,0.5451593329884938,0.39469356698760905,0.00014066696166992188,8.702278137207031e-05,0.00014081000017540646,8.732999958738219e-05,0.5990777015686035,0.5990366300002279
regression,friedman1,6,CCP,R2,8,8,0.4408844349728941,0.7383592044435394,0.5995634013649676,0.0004949569702148438,8.225440979003906e-05,0.0004952300000695686,8.223999975598417e-05,0.0712285041809082,0.07122345000016139
regression,friedman1,6,HS (CART-CCP),R2,8,8,10.0,0.721033796294255,0.58067320945657,0.000194549560546875,8.916854858398438e-05,0.0001949600000443752,8.921000016925973e-05,0.5994925498962402,0.5994619299999613
regression,friedman1,6,CCP,R2,12,12,0.305648762103402,0.8090225855082531,0.6438670878001782,0.0004932880401611328,8.392333984375e-05,0.000493790000291483,8.412999977736035e-05,0.070831298828125,0.07081715000003896
regression,friedman1,6,HS (CART-CCP),R2,12,12,25.0,0.7156867519049008,0.5770778547926836,0.00025200843811035156,8.893013000488281e-05,0.00025223000011465047,8.909000007406576e-05,0.6048839092254639,0.604871120000098
