task,dataset,boot_iter,algorithm,scoring,n_leaves,max_leaves,regularization,train_score,test_score,train_wall_time,test_wall_time,train_cpu_time,test_cpu_time,tunning_wall_time,tunning_cpu_time
regression,friedman1,0,CCP,R2,12,12,0.3220678923516458,0.8325411444715196,0.4661848042130128,0.0005414485931396484,0.00010061264038085938,0.0005414099996414734,0.0001009699999485747,0.07798576354980469,0.07798589000049105
regression,friedman1,0,HS (CART-CCP),R2,12,12,10.0,0.809314665277221,0.5173426473546001,0.0002551078796386719,9.274482727050781e-05,0.00025538000045344234,9.323999984189868e-05,0.6008031368255615,0.6007194000003437
regression,friedman1,0,CCP,R2,17,15,0.2651904518256584,0.8949052917236215,0.5392146182177187,0.00055694580078125,9.441375732421875e-05,0.0005500399993252358,9.482000041316496e-05,0.07721900939941406,0.07720414000050368
regression,friedman1,0,HS (CART-CCP),R2,17,15,10.0,0.8609889112414935,0.5740963761052635,0.0003247261047363281,9.250640869140625e-05,0.0003252599999541417,9.279000005335547e-05,0.6084020137786865,0.6083601800000906
regression,friedman1,0,CCP,R2,21,20,0.1108416299522264,0.9268531675288103,0.426423298916185,0.0005404949188232422,9.179115295410156e-05,0.0005406499994933256,9.168999986286508e-05,0.0776972770690918,0.07768751000003249
regression,friedman1,0,HS (CART-CCP),R2,21,20,10.0,0.885380815698586,0.5399799628939742,0.0003790855407714844,9.441375732421875e-05,0.0003795400007220451,9.498999952484155e-05,0.6158835887908936,0.6157649200004016
regression,friedman1,0,CCP,R2,25,24,0.08629329493085511,0.9447636498429827,0.4011968252157614,0.0005412101745605469,9.250640869140625e-05,0.0005416499998318614,9.272999977838481e-05,0.07759404182434082,0.07759602999976778
regression,friedman1,0,HS (CART-CCP),R2,25,24,1.0,0.9435929100216086,0.4312705401069187,0.0004374980926513672,9.441375732421875e-05,0.00043818999984068796,9.501999920757953e-05,0.6059510707855225,0.6058707900001536
regression,friedman1,0,CCP,R2,28,28,0.07979054288504941,0.9555727282617943,0.49267487266366994,0.0005409717559814453,9.703636169433594e-05,0.0005415100004029227,9.74000004134723e-05,0.07700681686401367,0.07699499000045762
regression,friedman1,0,HS (CART-CCP),R2,28,28,25.0,0.8230691264195511,0.554265673919639,0.00047206878662109375,0.00010371208190917969,0.0004722200001197052,0.0001039200005834573,0.6130733489990234,0.613028149999991
regression,friedman1,0,CCP,R2,30,30,0.062189968758661465,0.9615551191652538,0.41032288392702276,0.0005381107330322266,9.107589721679688e-05,0.0005382400004236843,9.158000011666445e-05,0.0772244930267334,0.077224930999364
regression,friedman1,0,HS (CART-CCP),R2,30,30,50.0,0.7168745013064441,0.5109446736319481,0.0005002021789550781,9.72747802734375e-05,0.0005002400002922514,9.761000001162756e-05,0.6289331912994385,0.6289178299994092
regression,friedman1,0,CCP,R2,32,32,0.058672887170213725,0.9668353412488185,0.4298671993428079,0.0005390644073486328,9.202957153320312e-05,0.0005394199997681426,9.253000007447554e-05,0.07899069786071777,0.07899958999951195
regression,friedman1,0,HS (CART-CCP),R2,32,32,10.0,0.9144542024684468,0.5637553304686973,0.0005166530609130859,9.632110595703125e-05,0.0005173299996386049,9.648000013839919e-05,0.6121089458465576,0.6120874400003231
regression,friedman1,0,CCP,R2,3,2,1.5120802217958698,0.4901152556388565,0.3320987748719897,0.0005345344543457031,8.630752563476562e-05,0.0005350700002964004,8.661999981995905e-05,0.0755605697631836,0.07555319999937637
regression,friedman1,0,HS (CART-CCP),R2,3,2,50.0,0.4358054362746464,0.3252983429223083,0.00013566017150878906,9.369850158691406e-05,0.00013596999997389503,9.41500002227258e-05,0.6035141944885254,0.6036686999996164
regression,friedman1,0,CCP,R2,5,4,1.3264607299880717,0.6015773196207344,0.3519276499401358,0.0005297660827636719,8.678436279296875e-05,0.0005301700002746657,8.724999952391954e-05,0.07546091079711914,0.07546208999974624
regression,friedman1,0,HS (CART-CCP),R2,5,4,1.0,0.601462550253409,0.3552148807835198,0.0001609325408935547,9.036064147949219e-05,0.00016138000046339585,9.052000041265273e-05,0.6053807735443115,0.6053426099997523
regression,friedman1,0,CCP,R2,8,8,0.6221416221461216,0.7148551342633495,0.46262388919147734,0.0005319118499755859,8.7738037109375e-05,0.0005325099991750903,8.759000047575682e-05,0.07475996017456055,0.07474644000012631
regression,friedman1,0,HS (CART-CCP),R2,8,8,10.0,0.6980287318421559,0.4676723654466961,0.0001964569091796875,9.012222290039062e-05,0.00019699999938893598,9.063000015885336e-05,0.6024398803710938,0.6023771599993779
regression,friedman1,0,CCP,R2,13,12,0.38993546219722525,0.8286758764785793,0.4818248621992941,0.0005345344543457031,9.012222290039062e-05,0.0005348300001060124,9.039999986271141e-05,0.07495903968811035,0.07495160000053147
regression,friedman1,0,HS (CART-CCP),R2,13,12,25.0,0.7356626839281817,0.4944320448581867,0.0002620220184326172,9.202957153320312e-05,0.0002623999998832005,9.229999977833359e-05,0.6049234867095947,0.6048932899993815
regression,friedman1,0,CCP,R2,15,15,0.2652498188679276,0.8568060477875943,0.4475430107637346,0.0005395412445068359,9.202957153320312e-05,0.0005398200000854558,9.207000039168634e-05,0.07487750053405762,0.07487480000054347
regression,friedman1,0,HS (CART-CCP),R2,15,15,25.0,0.7553182651044785,0.49292021856456136,0.0002903938293457031,9.083747863769531e-05,0.00029087999973853584,9.125999986281386e-05,0.6072978973388672,0.6072893300006399
regression,friedman1,0,CCP,R2,21,20,0.17186630239495637,0.9085229369376013,0.38279127548820824,0.0005288124084472656,8.916854858398438e-05,0.0005292999994708225,8.984000032796757e-05,0.07497072219848633,0.0749711099997512
regression,friedman1,0,HS (CART-CCP),R2,21,20,25.0,0.7814818542577302,0.4806365764400785,0.00037479400634765625,9.179115295410156e-05,0.0003752800002985168,9.223000051861163e-05,0.6041610240936279,0.6041609699996116
regression,friedman1,0,CCP,R2,24,24,0.1253290338463494,0.927430168091571,0.39107853612228816,0.0005252361297607422,9.012222290039062e-05,0.0005257600005279528,9.05699998838827e-05,0.07498979568481445,0.07499102000019775
regression,friedman1,0,HS (CART-CCP),R2,24,24,25.0,0.7910398329143521,0.47928026949323943,0.00041103363037109375,9.465217590332031e-05,0.00041166000028169947,9.52199998209835e-05,0.6049435138702393,0.6049382500004867
regression,friedman1,0,CCP,R2,28,28,0.0959778019263906,0.9453259633354985,0.4043198676625529,0.0005278587341308594,9.107589721679688e-05,0.0005281900002955808,9.145000058197184e-05,0.07452392578125,0.07452535999982501
regression,friedman1,0,HS (CART-CCP),R2,28,28,25.0,0.8016218587042411,0.488499832716192,0.00048828125,9.894371032714844e-05,0.000488519999635173,9.939000028680312e-05,0.6080665588378906,0.608072109999739
regression,friedman1,0,CCP,R2,29,30,0.09335763697355069,0.9493584550848979,0.3943482750110605,0.0005278587341308594,9.059906005859375e-05,0.0005283299997245194,9.04099997569574e-05,0.07476639747619629,0.07476720999966346
regression,friedman1,0,HS (CART-CCP),R2,29,30,50.0,0.6883803156078937,0.45334944367372065,0.00048232078552246094,9.870529174804688e-05,0.0004829199997402611,9.918000068864785e-05,0.6091911792755127,0.6091729199997644
regression,friedman1,0,CCP,R2,32,32,0.0891667064083891,0.9607756324589537,0.3860922470991941,0.0005278587341308594,9.107589721679688e-05,0.0005281100002321182,9.159999990515644e-05,0.07512784004211426,0.07512951999979123
regression,friedman1,0,HS (CART-CCP),R2,32,32,10.0,0.9030506372010781,0.48816855854453056,0.0005195140838623047,9.322166442871094e-05,0.0005196899992370163,9.361000047647394e-05,0.6123785972595215,0.6123829699999987
regression,friedman1,1,CCP,R2,1,2,1.7975029468595565,0.33511935605589394,0.27460182598083693,0.000518798828125,8.535385131835938e-05,0.0005191200007175212,8.584999977756524e-05,0.07087540626525879,0.07087659999979223
regression,friedman1,1,HS (CART-CCP),R2,1,2,25.0,0.3267292904600385,0.2675838225345192,9.894371032714844e-05,8.702278137207031e-05,9.90999997156905e-05,8.73200006026309e-05,0.608405590057373,0.6085401700001967
regression,friedman1,1,CCP,R2,5,4,0.7504231143880218,0.6425917883357768,0.4096788319541038,0.0005245208740234375,8.702278137207031e-05,0.0005246900000202004,8.74799998200615e-05,0.0706794261932373,0.0706798000001072
regression,friedman1,1,HS (CART-CCP),R2,5,4,25.0,0.6054183312968187,0.4092891911803188,0.0001575946807861328,9.036064147949219e-05,0.00015815999995538732,9.0730000010808e-05,0.5956315994262695,0.5955823399999645
regression,friedman1,1,CCP,R2,8,8,0.49600396546583103,0.7329155838927942,0.5744729216695524,0.0005245208740234375,8.845329284667969e-05,0.0005248799998298637,8.896999952412443e-05,0.07074332237243652,0.07073620000028313
regression,friedman1,1,HS (CART-CCP),R2,8,8,25.0,0.6740889209428584,0.5337080817507961,0.00020837783813476562,9.322166442871094e-05,0.00020872000004601432,9.35199996092706e-05,0.5978701114654541,0.5978624899998977
regression,friedman1,1,CCP,R2,13,12,0.3201735181709775,0.826841889102658,0.5316294696828914,0.0005249977111816406,8.821487426757812e-05,0.0005250500007605297,8.84000000951346e-05,0.07123661041259766,0.07123046000015165
regression,friedman1,1,HS (CART-CCP),R2,13,12,50.0,0.6497188591343734,0.46175569921239523,0.00026488304138183594,9.036064147949219e-05,0.0002650599999469705,9.066000075108605e-05,0.6012887954711914,0.601255231000323
regression,friedman1,1,CCP,R2,14,15,0.3073360973566398,0.8409597978623965,0.5311339489171731,0.0005202293395996094,8.893013000488281e-05,0.000520729999152536,8.953999986260897e-05,0.07100462913513184,0.07100080999953207
regression,friedman1,1,HS (CART-CCP),R2,14,15,50.0,0.6549441571862898,0.46411462318578267,0.00027871131896972656,9.250640869140625e-05,0.0002794599995468161,9.269000020140084e-05,0.5981976985931396,0.5981701599994267
regression,friedman1,1,CCP,R2,22,20,0.12547207570077687,0.9114632996698326,0.4543179096620672,0.0005180835723876953,8.988380432128906e-05,0.0005183800003578654,9.051000051840674e-05,0.07059001922607422,0.07057470000017929
regression,friedman1,1,HS (CART-CCP),R2,22,20,10.0,0.8688818199478596,0.5197823687823597,0.00038814544677734375,9.465217590332031e-05,0.0003885000005539041,9.50599996940582e-05,0.6011316776275635,0.6011246400003074
regression,friedman1,1,CCP,R2,24,24,0.11884465612903462,0.9225490152272778,0.4713216790703124,0.0005218982696533203,9.274482727050781e-05,0.0005220299999564304,9.293000039178878e-05,0.07061767578125,0.07061102999978175
regression,friedman1,1,HS (CART-CCP),R2,24,24,50.0,0.6859733457035035,0.47280218714691824,0.0004146099090576172,9.441375732421875e-05,0.00041478000002825866,9.47600001381943e-05,0.5997066497802734,0.5996542100001534
regression,friedman1,1,CCP,R2,28,28,0.07722898840663663,0.9420270159438344,0.44722075810754613,0.0005178451538085938,8.797645568847656e-05,0.0005183399998713867,8.851999973558122e-05,0.07096433639526367,0.07095512999967468
regression,friedman1,1,HS (CART-CCP),R2,28,28,1.0,0.9403430445354896,0.47238028125303777,0.00046563148498535156,9.274482727050781e-05,0.0004660399999920628,9.313000009569805e-05,0.5976095199584961,0.5976019500003531
regression,friedman1,1,CCP,R2,29,30,0.0714340712361165,0.9454739379208813,0.4582420693926683,0.0005261898040771484,9.369850158691406e-05,0.0005259099998511374,9.393999971507583e-05,0.07070803642272949,0.07070879000002606
regression,friedman1,1,HS (CART-CCP),R2,29,30,25.0,0.8035563622849575,0.526123721794773,0.00048065185546875,9.5367431640625e-05,0.0004810599994016229,9.572999988449737e-05,0.6039679050445557,0.6039852499998233
regression,friedman1,1,CCP,R2,33,32,0.06490424965320933,0.957786054164064,0.41524348125662125,0.0005166530609130859,9.322166442871094e-05,0.000517260000378883,9.348000003228663e-05,0.07089495658874512,0.0708963600000061
regression,friedman1,1,HS (CART-CCP),R2,33,32,25.0,0.8084783420042347,0.5269175408775612,0.0005357265472412109,9.393692016601562e-05,0.0005359199994927621,9.432000024389708e-05,0.6008131504058838,0.6007909499994639
regression,friedman1,1,CCP,R2,4,2,1.6940252556373459,0.6171490412493368,0.20693053615583368,0.0005316734313964844,9.608268737792969e-05,0.0005320400005075498,9.623999994801125e-05,0.07451152801513672,0.07451327000035235
regression,friedman1,1,HS (CART-CCP),R2,4,2,1.0,0.6170767707089833,0.21263197971136727,0.00014472007751464844,8.916854858398438e-05,0.00014523000027111266,8.929000068746973e-05,0.5989656448364258,0.599094359999981
regression,friedman1,1,CCP,R2,4,4,1.5052960186672633,0.6171490412493368,0.2069305361558338,0.0005345344543457031,8.487701416015625e-05,0.0005350999999791384,8.52900002428214e-05,0.07436442375183105,0.07437957000001916
regression,friedman1,1,HS (CART-CCP),R2,4,4,25.0,0.5903460750986194,0.2840046334957995,0.00014352798461914062,8.893013000488281e-05,0.00014396000005945098,8.919999982026638e-05,0.5936903953552246,0.593690950000564
regression,friedman1,1,CCP,R2,7,8,0.5312122642966535,0.7334833431857104,0.27422513485089384,0.0005316734313964844,8.845329284667969e-05,0.0005322200004229671,8.891000015864847e-05,0.07448530197143555,0.07446847999926831
regression,friedman1,1,HS (CART-CCP),R2,7,8,50.0,0.628595159940974,0.36641703867604203,0.00019359588623046875,9.083747863769531e-05,0.00019405000057304278,9.090000003197929e-05,0.62076735496521,0.6207620300001508
regression,friedman1,1,CCP,R2,12,12,0.32483904830132304,0.8204719755130698,0.17284820530927625,0.0005340576171875,8.797645568847656e-05,0.0005345199997464078,8.863999937602784e-05,0.07459259033203125,0.07459298000048875
regression,friedman1,1,HS (CART-CCP),R2,12,12,1.0,0.8198991355070469,0.20023231841375078,0.0002491474151611328,9.036064147949219e-05,0.00024946000030467985,9.051000051840674e-05,0.5901381969451904,0.5900973100006013
regression,friedman1,1,CCP,R2,14,15,0.27737695703749277,0.8452987177787902,0.20416934005034926,0.000530242919921875,8.940696716308594e-05,0.0005304500000420376,8.968000020104228e-05,0.0741884708404541,0.07420315000035771
regression,friedman1,1,HS (CART-CCP),R2,14,15,50.0,0.6820091004235171,0.38907701901366876,0.0002796649932861328,9.226799011230469e-05,0.0002803999996103812,9.25799995457055e-05,0.5887775421142578,0.5887687200001892
regression,friedman1,1,CCP,R2,21,20,0.18134730500604873,0.9043584714847105,0.28388416130490346,0.0005331039428710938,9.1552734375e-05,0.0005334099996616715,9.158000011666445e-05,0.07500052452087402,0.07498467999994318
regression,friedman1,1,HS (CART-CCP),R2,21,20,25.0,0.7998849936002996,0.41416274132824027,0.00037217140197753906,9.322166442871094e-05,0.0003728400006366428,9.339999996882398e-05,0.5979743003845215,0.5979726599998685
regression,friedman1,1,CCP,R2,24,24,0.13838754594790295,0.9232283719684762,0.27063061121685217,0.0005581378936767578,0.00010085105895996094,0.0005528000001504552,0.00010153000039281324,0.07463574409484863,0.07463611000002857
regression,friedman1,1,HS (CART-CCP),R2,24,24,25.0,0.8085153351608112,0.4083664559278436,0.000415802001953125,9.274482727050781e-05,0.0004162400000495836,9.322000005340669e-05,0.5994131565093994,0.5993904200004181
regression,friedman1,1,CCP,R2,28,28,0.11282678119861135,0.943334308557125,0.1774339770566966,0.0005242824554443359,9.083747863769531e-05,0.0005245900001682458,9.152999973593978e-05,0.07462525367736816,0.07464379000066401
regression,friedman1,1,HS (CART-CCP),R2,28,28,50.0,0.7175804438552642,0.3988882074553689,0.00046539306640625,9.322166442871094e-05,0.00046564000058424426,9.374000001116656e-05,0.6009480953216553,0.6009429699997781
regression,friedman1,1,CCP,R2,31,30,0.08172360551454896,0.9547486604679571,0.17711084415625866,0.000530242919921875,9.1552734375e-05,0.0005303899997670669,9.176000003208173e-05,0.07476234436035156,0.0747526300001482
regression,friedman1,1,HS (CART-CCP),R2,31,30,10.0,0.9034914735961097,0.36886079871097843,0.0005080699920654297,9.489059448242188e-05,0.0005086000001028879,9.520999992673751e-05,0.607297420501709,0.6072994299993297
regression,friedman1,1,CCP,R2,33,32,0.06818782676689189,0.9608858542724917,0.2717900440533403,0.0005245208740234375,9.036064147949219e-05,0.0005249799996818183,9.085999954550061e-05,0.07481622695922852,0.07481223000013415
regression,friedman1,1,HS (CART-CCP),R2,33,32,25.0,0.8257740338730052,0.4153182539791449,0.0005342960357666016,0.00010013580322265625,0.0005346099997041165,0.00010092000047734473,0.6037578582763672,0.6037345210006606
regression,friedman1,1,CCP,R2,2,2,1.9216733049249513,0.4457279826765116,0.313607107461087,0.0005123615264892578,8.535385131835938e-05,0.0005125899997437955,8.5620000390918e-05,0.07202792167663574,0.0720285799998237
regression,friedman1,1,HS (CART-CCP),R2,2,2,0.1,0.44572752206059185,0.3137456716725885,0.00011444091796875,8.606910705566406e-05,0.00011473000085970853,8.659999912197236e-05,0.6069645881652832,0.6070955000004687
regression,friedman1,1,CCP,R2,4,4,1.1159758630002412,0.5905829791065351,0.37166288387812063,0.0005128383636474609,8.368492126464844e-05,0.0005130899999130634,8.409000020037638e-05,0.07192444801330566,0.07191912999951455
regression,friedman1,1,HS (CART-CCP),R2,4,4,25.0,0.5560025775578687,0.3786358201989841,0.0001430511474609375,8.845329284667969e-05,0.0001433000006727525,8.865000017976854e-05,0.6004295349121094,0.6004573500003971
regression,friedman1,1,CCP,R2,8,8,0.5672211365208071,0.7468631245437316,0.3337685832151207,0.0005075931549072266,8.821487426757812e-05,0.0005079000002297107,8.835000062390463e-05,0.07183527946472168,0.07182646000001114
regression,friedman1,1,HS (CART-CCP),R2,8,8,10.0,0.7309683914124587,0.3733563306269091,0.00020575523376464844,9.059906005859375e-05,0.00020618999951693695,9.123000018007588e-05,0.6033203601837158,0.6033159700000397
regression,friedman1,1,CCP,R2,12,12,0.40789402366314953,0.8279108151941051,0.3565625459062971,0.0005042552947998047,8.7738037109375e-05,0.0005045699999755016,8.785000045463676e-05,0.07227706909179688,0.07227774999955727
regression,friedman1,1,HS (CART-CCP),R2,12,12,50.0,0.6496480932136246,0.39622296835717874,0.0002522468566894531,9.72747802734375e-05,0.0002527899996493943,9.752000005391892e-05,0.6030609607696533,0.6030431200006205
regression,friedman1,1,CCP,R2,15,15,0.17042969875533603,0.8716314520435835,0.3080022569801847,0.0005083084106445312,8.797645568847656e-05,0.0005086900000605965,8.823000007396331e-05,0.0716092586517334,0.07160990000011225
regression,friedman1,1,HS (CART-CCP),R2,15,15,1.0,0.8708820973207393,0.32369688897495696,0.00029087066650390625,9.202957153320312e-05,0.0002912800000558491,9.239000064553693e-05,0.621509313583374,0.6214968699996462
regression,friedman1,1,CCP,R2,21,20,0.1545787382421219,0.9149595784286763,0.245986128313878,0.0005114078521728516,9.012222290039062e-05,0.0005118399994898937,9.047000003192807e-05,0.07304000854492188,0.07303081000009115
regression,friedman1,1,HS (CART-CCP),R2,21,20,25.0,0.7863505860175003,0.3970193049875854,0.0003724098205566406,9.34600830078125e-05,0.0003726799996002228,9.379000039189123e-05,0.603642463684082,0.6036341600001833
regression,friedman1,1,CCP,R2,25,24,0.12497833640336704,0.9381051715593377,0.21035139904090572,0.0005013942718505859,8.7738037109375e-05,0.0005019299997002236,8.800999967206735e-05,0.0716867446899414,0.07168747999912739
regression,friedman1,1,HS (CART-CCP),R2,25,24,25.0,0.7979837707368409,0.39228298334170386,0.00042557716369628906,9.584426879882812e-05,0.0004257600003256812,9.591999969416065e-05,0.6101994514465332,0.6101624499997342
regression,friedman1,1,CCP,R2,29,28,0.08427941175568268,0.9546245378742338,0.18361688691519695,0.0005083084106445312,9.036064147949219e-05,0.0005084699996587005,9.085999954550061e-05,0.07175636291503906,0.07175737999932608
regression,friedman1,1,HS (CART-CCP),R2,29,28,25.0,0.8059212812505604,0.38468212902017784,0.0004894733428955078,9.560585021972656e-05,0.0004892500001005828,9.617999967304058e-05,0.6139242649078369,0.613926480000373
regression,friedman1,1,CCP,R2,30,30,0.06075293748804965,0.9582472887952334,0.2278713028643461,0.000499725341796875,9.012222290039062e-05,0.0005001300005460507,9.049000072991475e-05,0.07192230224609375,0.07191703999978927
regression,friedman1,1,HS (CART-CCP),R2,30,30,25.0,0.8077969493585779,0.39305235786994763,0.0004885196685791016,9.441375732421875e-05,0.0004892099996141042,9.470999975746963e-05,0.6114761829376221,0.6114883899999768
regression,friedman1,1,CCP,R2,33,32,0.0520597323580486,0.9657488340240721,0.12014869196062483,0.0005128383636474609,9.322166442871094e-05,0.0005131099997015554,9.348999992653262e-05,0.07224750518798828,0.07224863000010373
regression,friedman1,1,HS (CART-CCP),R2,33,32,10.0,0.9062425667832018,0.3142376917409593,0.0005338191986083984,9.417533874511719e-05,0.0005345700001271325,9.4609999905515e-05,0.6129248142242432,0.612899959999595
regression,friedman1,2,CCP,R2,1,2,2.013070415688473,0.31074424893807306,0.33792378251163335,0.0005276203155517578,8.416175842285156e-05,0.0005278399994494976,8.410999998886837e-05,0.07395219802856445,0.07404164999934437
regression,friedman1,2,HS (CART-CCP),R2,1,2,50.0,0.2875467625292468,0.2914142248692244,0.00012254714965820312,9.274482727050781e-05,0.00012310000056459103,9.303000024374342e-05,0.6238579750061035,0.6240182999999888
regression,friedman1,2,CCP,R2,4,4,1.0494012072392875,0.5727272929060978,0.471305679682401,0.0005409717559814453,8.940696716308594e-05,0.0005413500002759974,8.968000020104228e-05,0.07560396194458008,0.07559858000058739
regression,friedman1,2,HS (CART-CCP),R2,4,4,0.1,0.5727264397138695,0.4713332034878377,0.0001461505889892578,9.202957153320312e-05,0.000146409999615571,9.222999960911693e-05,0.607647180557251,0.6076636899997538
regression,friedman1,2,CCP,R2,9,8,0.5943302669303905,0.7482575198396911,0.6030071879028343,0.0005459785461425781,9.298324584960938e-05,0.0005463300003611948,9.32100001591607e-05,0.07555222511291504,0.07554849999996804
regression,friedman1,2,HS (CART-CCP),R2,9,8,25.0,0.6735180928054357,0.5547166868842872,0.0002143383026123047,9.298324584960938e-05,0.0002147900004274561,9.33599994823453e-05,0.6107394695281982,0.6107218199995259
regression,friedman1,2,CCP,R2,12,12,0.2895538785237011,0.7992760515260514,0.6358669247650582,0.0005326271057128906,8.96453857421875e-05,0.0005332599994289922,8.98000007509836e-05,0.07549643516540527,0.07550997999987885
regression,friedman1,2,HS (CART-CCP),R2,12,12,50.0,0.6232188947911612,0.49713354028401435,0.0002589225769042969,9.202957153320312e-05,0.000259120000009716,9.234000026481226e-05,0.6098864078521729,0.6098456099998657
